0.506399	0	0.083391	0
0.505682	0.00071757	0.0847607	0.00136966
0.50672	0.00111799	0.0844765	0.000840279
0.503921	0.00290896	0.0844216	0.000596704
0.502547	0.00263879	0.0844657	0.000464305
0.501087	0.00260272	0.0846342	0.000414862
0.503498	0.00326326	0.084634	0.000350622
0.504463	0.00298645	0.084272	0.000472504
0.503389	0.0028445	0.0834621	0.000910739
0.501259	0.00331824	0.0832818	0.000834304
0.499961	0.00327003	0.0835843	0.000813015
0.500333	0.00300826	0.0836156	0.000742837
0.500492	0.00277177	0.0837474	0.000695904
0.500218	0.00258074	0.0836366	0.000653732
0.500282	0.00240339	0.0839624	0.000690273
0.502173	0.00293771	0.0839388	0.000646119
0.501979	0.00276629	0.0838697	0.000610848
0.502067	0.00260956	0.083817	0.000578318
0.502378	0.00248785	0.0839325	0.000559091
0.50228	0.0023622	0.0837859	0.000550299
0.502285	0.00224691	0.0836082	0.000552757
0.502668	0.00217635	0.0833261	0.000597793
0.502081	0.00216106	0.0834106	0.000577424
0.50151	0.00214631	0.0834069	0.000552854
0.501522	0.00205871	0.0834683	0.000533824
0.500547	0.0022053	0.0835286	0.000516416
0.500481	0.00212308	0.0835505	0.000497405
0.500237	0.00206038	0.0836171	0.000483912
0.500159	0.00198957	0.0835795	0.000468435
0.500217	0.00192296	0.0834977	0.000459895
0.499874	0.00189115	0.0834947	0.000444822
0.499645	0.00184542	0.0835809	0.000439225
0.499852	0.00180057	0.0834912	0.000435041
0.499746	0.00175002	0.0835108	0.000422506
0.500249	0.00177227	0.083588	0.000417444
0.500389	0.00172801	0.0835175	0.000411753
0.500487	0.00168352	0.0834859	0.000401719
0.500558	0.00164017	0.0834768	0.000391109
0.500503	0.00159854	0.0834316	0.000383631
0.500551	0.00155882	0.0834656	0.000375468
0.500894	0.0015586	0.0834175	0.000369345
0.501228	0.0015571	0.0834094	0.000360534
0.501315	0.00152299	0.0834259	0.000352436
0.50126	0.00148899	0.0834621	0.000346231
0.501038	0.00147237	0.0834863	0.000339312
0.501126	0.0014427	0.0834025	0.000342266
0.501265	0.00141845	0.0833554	0.000338202
0.501354	0.00139141	0.0834313	0.000339658
0.501268	0.00136539	0.0834581	0.000333732
0.501586	0.00137493	0.0834781	0.000327602
0.50162	0.00134815	0.0834739	0.000321142
0.501522	0.00132562	0.0835234	0.000318777
0.501319	0.00131601	0.0835378	0.000313036
0.501453	0.00129833	0.0835707	0.000308943
0.501338	0.00127973	0.0835894	0.000303851
0.501301	0.00125722	0.0836162	0.000299579
0.501618	0.00127503	0.0836997	0.000305874
0.501905	0.00128524	0.0837238	0.000301519
0.501935	0.00126364	0.0837749	0.00030075
0.501918	0.00124251	0.0837564	0.000296275
0.502053	0.00122937	0.0837064	0.000295639
0.5023	0.00123441	0.0837462	0.000293551
0.502395	0.00121831	0.0837456	0.000288854
0.502319	0.0012015	0.0837723	0.000285553
0.502392	0.00118512	0.0837136	0.000287188
0.502491	0.00117115	0.0836882	0.000283943
0.502607	0.00115936	0.0837067	0.000280288
0.502288	0.00118585	0.0837141	0.000276234
0.502116	0.00118105	0.0837484	0.00027435
0.502092	0.00116431	0.0837643	0.000270869
0.502084	0.00114783	0.0837744	0.000267218
0.501637	0.00121696	0.0837649	0.000263649
0.501571	0.00120196	0.0837451	0.000260771
0.501635	0.00118733	0.0837637	0.0002579
0.501658	0.0011716	0.0837434	0.000255251
0.501536	0.00116243	0.0837355	0.000251994
0.501554	0.00114737	0.0837161	0.000249458
0.501696	0.00114153	0.0837223	0.000246319
0.50172	0.00112725	0.0836962	0.000244578
0.501904	0.00112817	0.0837013	0.000241554
0.501824	0.00111707	0.0836772	0.000239764
0.50159	0.00112784	0.0836154	0.000244753
0.501565	0.00111446	0.0836098	0.000241852
0.501365	0.00111903	0.0836165	0.00023905
0.501274	0.00110958	0.0836005	0.000236761
0.501197	0.00109924	0.0836417	0.000237593
0.50134	0.0010958	0.0836174	0.000236098
0.501376	0.00108387	0.0836451	0.000235036
0.501343	0.00107212	0.0836297	0.000232894
0.501385	0.00106099	0.0836225	0.000230403
0.501434	0.00105041	0.0836556	0.000230244
0.501332	0.00104396	0.0836061	0.000233041
0.501405	0.00103525	0.0835978	0.000230669
0.501376	0.00102458	0.0835956	0.000228213
0.501311	0.00101585	0.08356	0.000228588
0.501314	0.00100521	0.0835581	0.000226202
0.50147	0.00100693	0.083578	0.00022474
0.501284	0.00101377	0.0835468	0.00022461
0.501496	0.00102574	0.0835315	0.000222858
0.50142	0.00101829	0.0835497	0.000221373
